web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716808340-363","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=81","Chevrolet Cruze 2009","https://www.dakarvente.com/annonce-12584-vente-chevrolet-cruze-2009.html","Chevrolet Cruze 2009","3.200.000  FCFA","Castors","media/annonces/pics/3a96c87d83152e150e45a0726722d6c6.jpeg"
"1716808343-364","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=81","Dodge Journey","https://www.dakarvente.com/annonce-12601-vente-auto-dodge-journey.html","Dodge Journey","9.500.000  FCFA","Fass","media/annonces/pics/26c7894e4d152e006744632e8924c118.jpg"
"1716808346-365","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=81","Ford Escape 2014","https://www.dakarvente.com/annonce-12605-wanter-ford-escape-2014.html","Ford Escape 2014","6.700.000  FCFA","Dakar","media/annonces/pics/1d4d25a59aab42d770ffb905dca48f12.jpeg"
"1716808349-366","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=81","Peugeot 308","https://www.dakarvente.com/annonce-12607-wanter-peugeot-308.html","Peugeot 308","2.500.000  FCFA","Dakar","media/annonces/pics/64d94fbf56ccc6d72b56d2f1ec26e886.jpeg"
"1716808351-367","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=81","Dacia Logan 7 places","https://www.dakarvente.com/annonce-12642-je-vends-un-dacia-logan.html","Dacia Logan 7 places","3.500.000  FCFA","Mbao","img/nophoto.png"
"1716808354-368","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=81","Vente de 2 tractopelles Liugong","https://www.dakarvente.com/annonce-12643-vente-de-deux-tractopelle-liugong-disponible.html","Vente de 2 tractopelles Liugong","29.000.000  FCFA","Dakar","media/annonces/pics/b3b779448f152e06faf4bfa87735dd0a.jpg"
"1716808361-369","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=80","Toyota Corolla verso","https://www.dakarvente.com/annonce-12904-toyota-corolla-verso.html","Toyota Corolla verso","3.500.000  FCFA","Bene Tally","media/annonces/pics/c7b80e10100def1d88d54ecf9a09c2ad.jpg"
"1716808364-370","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=80","Bus 70 places","https://www.dakarvente.com/annonce-12907-wanter-bus-70places.html","Bus 70 places","13.000.000  FCFA","Grand Yoff","media/annonces/pics/a71be72b433fcb4decf502ccb8318f76.jpeg"
"1716808367-371","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=80","Range Rover Evoque dynamique venant 2015","https://www.dakarvente.com/annonce-12908-vente-range-rover-evoque-dynamique-venant-2015.html","Range Rover Evoque dynamique venant 2015","19.950.000  FCFA","Dakar","media/annonces/pics/bf0304a6a30d8ca2f1d87313e49c6d5b.jpeg"
"1716808370-372","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=80","Peugeot 807 Année 2008","https://www.dakarvente.com/annonce-12926-peugeot-807-anne-2008.html","Peugeot 807 Année 2008","1  FCFA","Médina","media/annonces/pics/6d7a2fadfca7873b23178e89e6d66e9c.jpeg"
"1716808374-373","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=80","Peugeot 607","https://www.dakarvente.com/annonce-12933-peugeot-607.html","Peugeot 607","2.500.000  FCFA","Médina","media/annonces/pics/b398174d4f7d512d6642bd4fed4827ac.jpeg"
"1716808376-374","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=80","VENTE KIA OPTIMA 2013","https://www.dakarvente.com/annonce-12938-vente-kia-optima-2013.html","VENTE KIA OPTIMA 2013","6.000.000  FCFA","Médina","media/annonces/pics/28787933aaa294a4c0572770361d3a45.jpeg"
"1716808379-375","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=80","Chevrolet Equinox 2014","https://www.dakarvente.com/annonce-12950-wanter-chevrolet-equinox-2014.html","Chevrolet Equinox 2014","3.950.000  FCFA","Amitié","media/annonces/pics/a11488ee03a0b4c44b65b6ad2df21695.jpeg"
"1716808382-376","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=80","kia optima 2013","https://www.dakarvente.com/annonce-12956-kia-optima-2013.html","kia optima 2013","6.000.000  FCFA","Médina","media/annonces/pics/b60aed435c620039c96ad45032b1aa91.jpeg"
"1716808385-377","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=80","Ford Fusion 2014 Venant","https://www.dakarvente.com/annonce-12961-wanter-ford-fusion-2014-venant.html","Ford Fusion 2014 Venant","5.600.000  FCFA","Liberté 6","media/annonces/pics/3990921a5586019bbf95fd5cd79d0b5d.jpeg"
"1716808391-378","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=79","BMW X3","https://www.dakarvente.com/annonce-13141-bmw-x3.html","BMW X3","5.700.000  FCFA","Yoff","media/annonces/pics/4e2a0756f7554534a2f749c3f1498c4c.jpg"
"1716808394-379","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=79","Peugeot 307 break","https://www.dakarvente.com/annonce-13142-wanter-peugeot-307-break.html","Peugeot 307 break","2.650.000  FCFA","Dakar","media/annonces/pics/772a8332729c0f3c371d040339085b94.jpeg"
"1716808398-380","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=79","Toyota Auris 2011","https://www.dakarvente.com/annonce-13143-wanter-toyota-auris-2011.html","Toyota Auris 2011","3.950.000  FCFA","Dakar","media/annonces/pics/0c021b40759cc94c7e7c9c307bf08e6c.jpeg"
"1716808401-381","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=79","Peugeot 807 Année 2008","https://www.dakarvente.com/annonce-13147-peugeot-807-anne-2008.html","Peugeot 807 Année 2008","1  FCFA","Médina","media/annonces/pics/132bf6b574d0d6b155bf5a4a00a22bbd.jpeg"
"1716808403-382","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=79","Location et vente de voiture","https://www.dakarvente.com/annonce-13160-location-et-vente-de-voiture.html","Location et vente de voiture","1  FCFA","Point E","media/annonces/pics/7dac82bf86429a41dce3e23e4d16b317.jpg"
"1716808406-383","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=79","Nissan Armada 2017","https://www.dakarvente.com/annonce-13163-vente-nissan-armada-2017.html","Nissan Armada 2017","39.000.000  FCFA","Biscuiterie","media/annonces/pics/d05a07d9ae22993fb3c3ef74b8747fa3.jpeg"
"1716808409-384","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=79","Hyundai Elantra 2013","https://www.dakarvente.com/annonce-13172-wanter-hyundai-elantra-2013.html","Hyundai Elantra 2013","3.450.000  FCFA","Biscuiterie","media/annonces/pics/0ebbe6f5f23ac052144f2903eca937c9.jpeg"
"1716808412-385","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=79","Peugeot 406","https://www.dakarvente.com/annonce-13173-wanter-peugeot-406.html","Peugeot 406","2.600.000  FCFA","Dakar","media/annonces/pics/b0ee54f444f1d1b6499ef1bf76ff2255.jpeg"
"1716808414-386","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=79","Renault Megane","https://www.dakarvente.com/annonce-13174-wanter-renault-megane.html","Renault Megane","1.950.000  FCFA","Dakar","media/annonces/pics/04138a5564b693dae67fdd78a4490bc1.jpeg"
"1716808422-387","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=78","Hyundai Tucson 2012","https://www.dakarvente.com/annonce-13313-wanter-hyundai-tucson-2012.html","Hyundai Tucson 2012","4.950.000  FCFA","Dakar","media/annonces/pics/bc024b75d780d8be75d7fbae48efdec9.jpeg"
"1716808425-388","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=78","Ford focus 2010","https://www.dakarvente.com/annonce-13321-wanter-ford-focus-2010.html","Ford focus 2010","2.500.000  FCFA","Dakar","media/annonces/pics/f519f8b33b00776e5c1d7a0e03f2227a.jpeg"
"1716808427-389","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=78","Mercedes GLA 200 2014","https://www.dakarvente.com/annonce-13323-vente-mercedes-gla-200-2014.html","Mercedes GLA 200 2014","11.000.000  FCFA","Colobane","media/annonces/pics/158cce767f6cabaa24dbed3285e74ba2.jpeg"
"1716808430-390","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=78","Vente de jeep","https://www.dakarvente.com/annonce-13343-vente-de-jeep.html","Vente de jeep","7.500.000  FCFA","Saly","media/annonces/pics/56aea1b9f1e0e01461b1c9ec472a4b2f.jpg"
"1716808433-391","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=78","Vente de chevrolet","https://www.dakarvente.com/annonce-13344-vente-de-chevrolet.html","Vente de chevrolet","9.900.000  FCFA","Saly","media/annonces/pics/842428206ad2bcb9e2b7d1aaf328f023.jpg"
"1716808436-392","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=78","Vente de Citroën","https://www.dakarvente.com/annonce-13345-vente-de-citron.html","Vente de Citroën","2.950.000  FCFA","Saly","media/annonces/pics/7a54532dab3bd857a5ff17b365c07c4e.jpg"
"1716808438-393","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=78","Skoda Octavia","https://www.dakarvente.com/annonce-13361-wanter-skoda-octavia.html","Skoda Octavia","1.500.000  FCFA","Guédiawaye","media/annonces/pics/129fd3ab537b115e0b5498e8a589bc4a.jpeg"
"1716808441-394","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=78","Nissan Qashqai 2009","https://www.dakarvente.com/annonce-13362-wanter-nissan-qashqai-2009.html","Nissan Qashqai 2009","4.800.000  FCFA","Amitié","media/annonces/pics/7a73f69126212c5bbd33a2a1e3ec476d.jpeg"
"1716808447-395","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=78","Vente de ma Renault R19, année 1992","https://www.dakarvente.com/annonce-13366-vente-de-ma-renault-r19-anne-1992.html","Vente de ma  Renault  R19, année 1992","1.500.000  FCFA","Ouest Foire","media/annonces/pics/ab3867ebecfa4267e16aea2614c9387c.jpg"
"1716808454-396","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=77","Coussin de voyage gonflable","https://www.dakarvente.com/annonce-13534-coussin-de-voyage-gonflable.html","Coussin de voyage gonflable","5.000  FCFA","Dakar","media/annonces/pics/9911ba4b2ecc048e5a55a7607a2b1b97.jpg"
"1716808456-397","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=77","Anti-rayures auto Haoshun","https://www.dakarvente.com/annonce-13535-anti-rayures-auto-haoshun.html","Anti-rayures auto Haoshun","7.000  FCFA","Dakar","media/annonces/pics/5ecd711120f676ad55c1ae0a0750b1d7.jpg"
"1716808460-398","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=77","COUSSIN REPOSE NUQUE POUR VOYAGE","https://www.dakarvente.com/annonce-13536-coussin-repose-nuque-pour-voyage.html","COUSSIN REPOSE NUQUE POUR VOYAGE","10.000  FCFA","Dakar","media/annonces/pics/241fc8f5bf541a108587170526622a81.jpeg"
"1716808462-399","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=77","Adaptateur triple prise allume-cigare","https://www.dakarvente.com/annonce-13537-adaptateur-triple-prise-allume-cigare.html","Adaptateur triple prise allume-cigare","5.000  FCFA","Dakar","media/annonces/pics/421d87f0140c3ce82384a90c6224f7e6.jpg"
"1716808465-400","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=77","BMW E61 LCI 530XD","https://www.dakarvente.com/annonce-13546-bmw-e61-lci-530xd.html","BMW E61 LCI 530XD","","Dakar","media/annonces/pics/f5b090f959396a1127f5ad9286bec82b.jpg"
"1716808468-401","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=77","Ford Escape SE 2015","https://www.dakarvente.com/annonce-13547-wanter-ford-escape-se-2015.html","Ford Escape SE 2015","6.400.000  FCFA","Amitié","media/annonces/pics/b83f630bfab71a5f657715d8fd28853a.jpeg"
"1716808471-402","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=77","Mercedes 2008","https://www.dakarvente.com/annonce-13548-wanter-mercedes-2008.html","Mercedes 2008","2.350.000  FCFA","Dakar","media/annonces/pics/f4f26ccfd7de86b329686f0f47ae30bd.jpeg"
"1716808473-403","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=77","Ford Edge SEL 2012","https://www.dakarvente.com/annonce-13559-wanter-ford-edge-sel-2012.html","Ford Edge SEL 2012","8.500.000  FCFA","Dakar","media/annonces/pics/4cfd7ce27e07a7ef2ebec14bf991572b.jpeg"
"1716808476-404","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=77","Chevrolet Cruze LTZ 2013","https://www.dakarvente.com/annonce-13561-wanter-chevrolet-cruze-ltz-2013.html","Chevrolet Cruze LTZ 2013","4.750.000  FCFA","Dakar","media/annonces/pics/fee8483fc6b6ea38d41483c59a56c0d4.jpeg"
"1716808484-405","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=76","Hyundai sonata 2010","https://www.dakarvente.com/annonce-13820-wanter-hyundai-sonata-2010.html","Hyundai sonata 2010","2.900.000  FCFA","Dakar","media/annonces/pics/3ec030ef8edbdc333edc7ff91b78c349.jpeg"
"1716808486-406","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=76","Skoda Fabia 2008","https://www.dakarvente.com/annonce-13821-wanter-skoda-fabia-2008.html","Skoda Fabia 2008","2.450.000  FCFA","Dakar","media/annonces/pics/211043b806c424642576a29e36e293d0.jpeg"
"1716808489-407","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=76","Chevrolet Equinox 2010 Version 4x4","https://www.dakarvente.com/annonce-13822-wanter-chevrolet-equinox-2010-version-4x4.html","Chevrolet Equinox 2010 Version 4x4","3.900.000  FCFA","Dakar","media/annonces/pics/5360e7cd9690242df5589de50062869b.jpeg"
"1716808492-408","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=76","Location et Vente de voitures","https://www.dakarvente.com/annonce-13825-location-et-vente-de-voitures.html","Location et Vente de voitures","1  FCFA","Point E","media/annonces/pics/c3f2fd7d2368fc120ffa8419c671338d.jpg"
"1716808495-409","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=76","Location peugeot 508 avec chauffeur","https://www.dakarvente.com/annonce-13846-location-peugeot-508-avec-chauffeur.html","Location peugeot 508 avec chauffeur","25  FCFA","Keur Massar","media/annonces/pics/b121b3382f2fe451c70433af9b5bf4e6.jpg"
"1716808497-410","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=76","Toyota Rav4 2010","https://www.dakarvente.com/annonce-13876-wanter-toyota-rav4-2010.html","Toyota Rav4 2010","4.000.000  FCFA","Dakar","media/annonces/pics/e679739e68015e2cc4d0b6a3ebbc8e52.jpeg"
"1716808500-411","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=76","Toyota Rav 4 2008","https://www.dakarvente.com/annonce-13884-wanter-toyota-rav4-2008.html","Toyota Rav 4 2008","3.300.000  FCFA","Dakar","media/annonces/pics/e814d123df71359a5fc929e8eecb92fd.jpeg"
"1716808503-412","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=76","Dacia Lodgy 2015","https://www.dakarvente.com/annonce-13901-wanter-dacia-lodgy-2015-venant.html","Dacia Lodgy 2015","3.200.000  FCFA","Dakar","media/annonces/pics/5975b4192f995b8e42c8ed945a4a5b26.jpeg"
"1716808506-413","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=76","Peugeot 308 Break","https://www.dakarvente.com/annonce-13902-wanter-peugeot-308-break.html","Peugeot 308 Break","2.500.000  FCFA","Dakar","media/annonces/pics/4e8d17ac9d7e43bdf92e9a7518c02ec6.jpeg"
"1716808513-414","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=75","Peugeot 307 Break","https://www.dakarvente.com/annonce-14189-peugeot-307-break.html","Peugeot 307 Break","2.300.000  FCFA","Dakar","media/annonces/pics/fbbcaa84e2c2a2d958dc420150d02dfd.jpeg"
"1716808516-415","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=75","Vente de 3 Bus","https://www.dakarvente.com/annonce-14192-vente-de-3-bus.html","Vente de 3 Bus","9.500.000  FCFA","Dakar","media/annonces/pics/afe275edff6fefd5dc14724471a6ca80.jpeg"
"1716808519-416","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=75","Peugeot 207 2011","https://www.dakarvente.com/annonce-14220-peugeot-207-2011.html","Peugeot 207 2011","2.600.000  FCFA","Dakar","media/annonces/pics/31f895012c73eb6ec4373eccac30b7eb.jpeg"
"1716808522-417","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=75","Mitsubishi galant 2008","https://www.dakarvente.com/annonce-14223-mitsubishi-galant-2008.html","Mitsubishi galant 2008","2.800.000  FCFA","Dakar","media/annonces/pics/89dda248c78759a114e29e05e561fe08.jpeg"
"1716808525-418","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=75","Ford Focus SE 2013","https://www.dakarvente.com/annonce-14230-ford-focus-se-2013.html","Ford Focus SE 2013","3.900.000  FCFA","Dakar","media/annonces/pics/fe67fdf9bb189fd752cfb7e597680022.jpeg"
"1716808528-419","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=75","Dacia Sandero 2008","https://www.dakarvente.com/annonce-14253-dacia-sandero-2008.html","Dacia Sandero Sandero 2008","2.000.000  FCFA","Dakar","media/annonces/pics/279adced439c515d74123b37aec17cd5.jpeg"
"1716808530-420","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=75","Dacia Stepway 2010","https://www.dakarvente.com/annonce-14254-dacia-stepway-2010.html","Dacia Stepway 2010","2.500.000  FCFA","Dakar","media/annonces/pics/e9c0ba8c768710cf48cedb78e249d154.jpeg"
